temperature;gas;humidity;barometer;IAQ;IAQ_S;VOCS;accuracy
28.89;117405.00;36.00;999.90;92;77;1.10;3
28.90;114526.00;36.00;999.87;89;75;1.07;3
28.92;114448.00;36.00;999.91;89;75;1.07;3
28.92;114292.00;36.00;999.90;89;75;1.07;3
28.93;114215.00;36.00;999.91;88;74;1.05;3
28.94;115549.00;36.00;999.90;88;74;1.05;3
28.96;115549.00;36.00;999.90;88;74;1.05;3
28.96;116108.00;36.00;999.90;84;71;1.00;3
28.97;116915.00;36.00;999.91;84;71;1.00;3
28.97;117078.00;36.00;999.90;84;71;1.00;3
28.98;116915.00;36.00;999.91;80;68;0.96;3
28.99;116591.00;36.00;999.90;80;68;0.96;3
29.00;116834.00;36.00;999.90;80;68;0.96;3
29.01;115868.00;36.00;999.87;78;67;0.94;3
29.02;117405.00;36.00;999.87;78;67;0.94;3
29.03;118984.00;36.00;999.90;78;67;0.94;3
29.05;117487.00;36.00;999.87;75;64;0.90;3
29.05;117652.00;35.00;999.87;75;64;0.90;3
29.06;118732.00;35.00;999.87;75;64;0.90;3
29.06;117241.00;35.00;999.87;75;64;0.90;3
29.07;117160.00;35.00;999.85;74;63;0.89;3
29.08;117652.00;35.00;999.85;74;63;0.89;3
29.09;118314.00;35.00;999.85;74;63;0.89;3
29.09;119237.00;35.00;999.85;71;61;0.86;3
29.10;120003.00;35.00;999.85;71;61;0.86;3
29.12;118397.00;35.00;999.84;71;61;0.86;3
29.12;120261.00;35.00;999.84;69;59;0.84;3
29.13;117734.00;35.00;999.87;69;59;0.84;3
29.14;119153.00;35.00;999.85;69;59;0.84;3
29.14;120089.00;35.00;999.85;67;58;0.82;3
29.15;118397.00;35.00;999.87;67;58;0.82;3
29.15;119917.00;35.00;999.85;67;58;0.82;3
29.16;121040.00;35.00;999.87;64;55;0.79;3
29.17;118984.00;35.00;999.87;64;55;0.79;3
29.17;116834.00;35.00;999.85;64;55;0.79;3
29.18;117899.00;35.00;999.87;67;58;0.82;3
29.19;116269.00;35.00;999.85;67;58;0.82;3
29.20;118732.00;35.00;999.85;67;58;0.82;3
29.20;117160.00;35.00;999.84;66;57;0.82;3
29.20;118984.00;35.00;999.85;66;57;0.82;3
29.22;121214.00;35.00;999.85;66;57;0.82;3
29.23;119832.00;35.00;999.85;62;54;0.77;3
29.23;119661.00;35.00;999.85;62;54;0.77;3
29.24;120433.00;35.00;999.87;62;54;0.77;3
29.25;120347.00;35.00;999.85;60;52;0.75;3
29.26;118564.00;35.00;999.85;60;52;0.75;3
29.27;120433.00;35.00;999.87;60;52;0.75;3
29.28;119747.00;35.00;999.85;56;49;0.72;3
29.28;120779.00;35.00;999.85;56;49;0.72;3
29.29;119237.00;35.00;999.85;56;49;0.72;3
29.30;120692.00;35.00;999.87;58;51;0.74;3
29.30;119237.00;35.00;999.85;58;51;0.74;3
29.31;121127.00;35.00;999.85;58;51;0.74;3
29.32;121302.00;35.00;999.84;57;50;0.73;3
29.32;122361.00;35.00;999.85;57;50;0.73;3
29.33;121040.00;35.00;999.85;57;50;0.73;3
29.34;120953.00;35.00;999.84;56;49;0.72;3
29.35;120606.00;35.00;999.90;56;49;0.72;3
29.36;121127.00;35.00;999.87;56;49;0.72;3
29.36;120692.00;35.00;999.87;57;50;0.73;3
29.36;121829.00;35.00;999.85;57;50;0.73;3
29.37;121565.00;35.00;999.87;57;50;0.73;3
29.37;120347.00;35.00;999.87;55;48;0.71;3
29.38;120003.00;35.00;999.87;55;48;0.71;3
29.39;121214.00;35.00;999.85;55;48;0.71;3
29.39;122095.00;35.00;999.85;51;45;0.68;3
29.39;122183.00;35.00;999.87;51;45;0.68;3
29.40;122988.00;35.00;999.85;51;45;0.68;3
29.40;123168.00;35.00;999.85;48;43;0.66;3
29.41;120089.00;34.00;999.87;48;43;0.66;3
29.42;120779.00;34.00;999.87;48;43;0.66;3
29.41;124077.00;34.00;999.85;45;41;0.63;3
29.42;122540.00;34.00;999.87;45;41;0.63;3
29.43;122718.00;34.00;999.87;45;41;0.63;3
29.44;122808.00;34.00;999.85;46;41;0.64;3
29.44;123894.00;34.00;999.87;46;41;0.64;3
29.45;121477.00;34.00;999.90;46;41;0.64;3
29.45;123894.00;34.00;999.90;47;42;0.65;3
29.45;123078.00;34.00;999.90;47;42;0.65;3
29.46;121127.00;34.00;999.87;47;42;0.65;3
29.46;124077.00;34.00;999.85;46;41;0.64;3
29.46;121214.00;34.00;999.87;46;41;0.64;3
29.47;123439.00;34.00;999.87;46;41;0.64;3
29.47;122183.00;34.00;999.87;47;42;0.65;3
