;temperature;gas;humidity;barometer
1184;46,08;81917;20;1007,55
1185;46,09;80274;20;1007,53
1186;46,1;81520;20;1007,51
1187;46,11;81441;20;1007,55
1188;46,12;81362;20;1007,55
1189;46,13;81441;20;1007,55
1190;46,14;81837;20;1007,55
1191;46,16;81997;20;1007,55
1192;46,16;81362;20;1007,53
1193;46,17;81205;20;1007,55
1194;46,18;81283;20;1007,53
1195;46,18;81837;20;1007,55
1196;46,2;81126;20;1007,53
1197;46,21;80970;20;1007,53
1198;46,22;81283;20;1007,53
1199;46,22;81126;20;1007,55
1200;46,24;81758;20;1007,53
1201;46,25;81599;20;1007,55
1202;46,26;80814;20;1007,55
1203;46,27;81048;20;1007,55
1204;46,28;81837;20;1007,55
1205;46,29;81758;20;1007,53
1206;46,3;81837;20;1007,53
1207;46,3;80970;20;1007,53
1208;46,31;80970;20;1007,51
1209;46,32;81599;20;1007,51
1210;46,33;81678;20;1007,57
1211;46,34;81283;20;1007,57
1212;46,35;81758;20;1007,55
1213;46,35;80970;20;1007,57
1214;46,36;80892;20;1007,55
1215;46,37;80659;20;1007,57
1216;46,38;81362;20;1007,55
1217;46,4;81441;20;1007,57
1218;46,41;81758;20;1007,55
1219;46,42;81441;20;1007,57
1220;46,43;80428;20;1007,55
1221;46,44;80505;20;1007,57
1222;46,45;81441;20;1007,55
1223;46,46;81599;20;1007,53
1224;46,47;80274;20;1007,55
1225;46,47;81362;20;1007,53
1226;46,48;81441;20;1007,55
1227;46,49;80121;20;1007,53
1228;46,5;81048;20;1007,55
1229;46,51;80737;20;1007,55
1230;46,52;81126;20;1007,55
1231;46,53;81205;20;1007,53
1232;46,54;81283;20;1007,55
1233;46,56;81048;20;1007,53
1234;46,57;81362;20;1007,57
1235;46,58;80428;20;1007,57
1236;46,59;80274;20;1007,57
1237;46,6;80970;20;1007,55
1238;46,61;81126;20;1007,57
1239;46,62;80892;20;1007,55
1240;46,63;80892;20;1007,57
1241;46,64;80814;20;1007,57
1242;46,65;80659;20;1007,57
1243;46,66;80505;20;1007,55
1244;46,67;80505;20;1007,53
1245;46,68;81678;20;1007,55
1246;46,68;80582;20;1007,53
1247;46,69;80582;20;1007,55
1248;46,71;80505;20;1007,53
1249;46,71;80274;20;1007,51
1250;46,73;80428;20;1007,53
1251;46,73;80197;20;1007,55
1252;46,74;80274;20;1007,51
1253;46,75;80737;20;1007,51
1254;46,76;80197;20;1007,53
1255;46,77;80582;20;1007,49
1256;46,79;80505;20;1007,51
1257;46,79;80970;20;1007,51
1258;46,8;80197;19;1007,53
1259;46,81;80892;19;1007,53
1260;46,81;80351;19;1007,51
1261;46,82;80892;19;1007,55
1262;46,83;80970;19;1007,57
1263;46,84;81048;19;1007,55
1264;46,85;80970;19;1007,53
1265;46,86;81126;19;1007,55
1266;46,88;80045;19;1007,55
1267;46,89;80197;19;1007,53
1268;46,89;80121;19;1007,53
1269;46,91;80814;19;1007,55
1270;46,92;80197;19;1007,53
1271;46,93;80659;19;1007,53
1272;46,93;81126;19;1007,51
1273;46,94;80045;19;1007,51
1274;46,95;81048;19;1007,53
1275;46,96;80659;19;1007,49
1276;46,97;80505;19;1007,51
1277;46,98;79968;19;1007,53
1278;46,99;80659;19;1007,51
1279;47;80814;19;1007,53
1280;47,01;80737;19;1007,51
1281;47,02;81048;19;1007,51
1282;47,02;79817;19;1007,55
1283;47,04;80582;19;1007,53
1284;47,06;80428;19;1007,53
1285;47,07;80737;19;1007,55
1286;47,08;80351;19;1007,53
1287;47,1;80505;19;1007,55
1288;47,1;80274;19;1007,53
1289;47,11;80197;19;1007,55
1290;47,13;80197;19;1007,53
1291;47,13;80428;19;1007,51
1292;47,14;80121;19;1007,53
1293;47,16;81048;19;1007,53
1294;47,16;79590;19;1007,51
1295;47,18;80045;19;1007,53
1296;47,18;80197;19;1007,53
1297;47,19;80659;19;1007,51
1298;47,2;80197;19;1007,53
1299;47,21;79892;19;1007,51
1300;47,22;80351;19;1007,53
1301;47,23;79892;19;1007,51
1302;47,24;80121;19;1007,53
1303;47,25;80121;19;1007,51
1304;47,25;80045;19;1007,55
1305;47,26;79968;19;1007,55
1306;47,27;79590;19;1007,53
1307;47,28;78843;19;1007,55
1308;47,28;80121;19;1007,51
1309;47,3;79892;19;1007,51
1310;47,3;79817;19;1007,53
1311;47,31;79439;19;1007,49
1312;47,32;79515;19;1007,47
1313;47,32;80814;19;1007,47
1314;47,33;79665;19;1007,51
1315;47,33;80814;19;1007,47
1316;47,34;80659;19;1007,51
1317;47,36;80045;19;1007,49
1318;47,36;80045;19;1007,47
1319;47,37;80737;19;1007,47
1320;47,38;79665;19;1007,45
1321;47,38;80045;19;1007,49
1322;47,4;80197;19;1007,47
1323;47,41;79665;19;1007,49
1324;47,42;79817;19;1007,47
1325;47,42;79741;19;1007,45
1326;47,43;79741;19;1007,45
1327;47,43;79968;19;1007,47
1328;47,45;79665;19;1007,49
